venue_id,name,brand,description,color,is_available
1,Coconut,Tangiers,"Мягкий кокос: стружка и кокосовое молоко, сладко-сливочный",#6A1B9A,FALSE
1,Melon Blend,Tangiers,"Микс дыни, арбуза и канталупы, очень сладкий",#DCE775,FALSE
1,Orange Soda,Tangiers,"Апельсиновая газировка без «пузырьков», сладкий лимонад",#FFA500,FALSE
1,Kashmir Cherry,Tangiers,"Кашмирские специи + яркая вишня, пряно-ягодный микс",#8B1E3F,FALSE
1,Blue Flower,Tangiers,Сладкий цветочный вкус с лёгкой лавандовой ноткой,#9575CD,FALSE
1,White Grape,Tangiers,"Белый виноград, сочный, сладкий, с винной ноткой",#7E57C2,FALSE
1,Wintergreen,Tangiers,"Мятная жвачка wintergreen, мощный холодок",#4DD0E1,FALSE
1,Green Apple Stuff,Tangiers,"Зелёная яблочная карамель/леденец, сладко-кислый",#C68E17,FALSE
1,Pink Grapefruit,Tangiers,Розовый грейпфрут с выраженной кислой и горькой цедрой,#FF6F61,FALSE
1,Raspberry Iced Tea,Tangiers,"Чай с малиной: сначала малина, затем чайная база",#8D6E63,FALSE
1,Regal Flower,Tangiers,Плотная роза/цветочный букет «Tangiers Rose»,#8BC34A,FALSE
1,Watermelon,Tangiers,"Полунатуральный арбуз, менее сладкий, чем",#66BB6A,FALSE
1,Juicy Peach,Tangiers,"Сладкий сочный персик, понятный соло-фрукт",#FFCC80,FALSE
1,Blueberry,Tangiers,"Полусладкая черника, ягодный миксерный вкус",#3F51B5,FALSE
1,Summer Resort,Tangiers,"Огурец с фруктами, освежающий летний микс",#8BC34A,FALSE
1,Kashmir Apple,Tangiers,Кашмирские специи + яблоко без аниса,#8BC34A,FALSE
1,2005 Blueberry,Tangiers,Классическая черника с лёгкой кремовостью,#3F51B5,FALSE
1,Liquorice,Tangiers,Лакрица/солодка с характерной сладкой пряностью,#8BC34A,FALSE
1,Double Orange,Tangiers,Двойной апельсин с неожиданной цветочной нотой,#FFA500,FALSE
1,Cocoa,Tangiers,"Какао-порошок как из шоколадного напитка, мягко сладкий",#5D4037,FALSE
1,Cool Strawberry,Tangiers,Более сладкая клубника с холодком на выдохе,#FF4F79,FALSE
1,Prince Of Gray,Tangiers,"Чёрный чай Earl Grey: бергамот, цитрус и чайная терпкость",#8D6E63,FALSE
1,Blackthorn,Tangiers,Кислая тёрн-слива с комплексными ароматическими нотами,#6A1B9A,FALSE
1,Sour Watermelon,Tangiers,"Кислый арбуз, «твист» на классический арбузный вкус",#66BB6A,FALSE
1,Sour Grape,Tangiers,"Сильно кислый виноград, ближе к зелёному/кислому соку",#7E57C2,FALSE
1,Opuntia Pear,Tangiers,Сладкая сочная опунция/кактусовая груша,#8BC34A,FALSE
1,Cactus Fruit,Tangiers,Микс арбуза и киви в стиле кактусового напитка,#66BB6A,FALSE
1,It's Like That One Breakfast Cereal,Tangiers,Сладкие фруктовые хлопья «про тукана» из детства,#8BC34A,FALSE
1,Green Tea,Tangiers,"Нежный зелёный чай, травянистый, не сладкий",#8D6E63,FALSE
1,Grape,Tangiers,"Классический виноградный вкус, между соком и конфетой",#7E57C2,FALSE
1,Absinthe,Tangiers,Анис/абсент с лёгкой мятной прохладой,#4DD0E1,FALSE
1,Kashmir Peach,Tangiers,Сладкий персик на фоне кашмирских специй и цветов,#FFCC80,FALSE
1,Lime,Tangiers,"Натуральный лайм, яркий кислый цитрус",#C7F000,FALSE
1,Kashmir Blue,Tangiers,"Кашмир + Blue Flower, очень насыщенный цветочно-пряный микс",#8BC34A,FALSE
1,Cinnamon,Tangiers,"Чистая корица, тёплая пряность без выпечки",#8D6E63,FALSE
1,Guanabana,Tangiers,Сауурсоп: кремовый тропический фрукт с лёгкой кислинкой,#FFC107,FALSE
1,Jackfruit,Tangiers,"Джекфрут, напоминает чуть солодовый ананас",#FFD54F,FALSE
1,Marigold,Tangiers,"Яркий цветочный вкус, календула/смесь жёлтых цветов",#8BC34A,FALSE
1,Yunnan Shaddok,Tangiers,Помело + апельсиново-цитрусовые ноты,#FFE082,FALSE
1,Lemon Tea,Tangiers,"Чай с лимоном, как тёплый напиток с дольками",#8D6E63,FALSE
1,Pear Watermelon,Tangiers,Микс грушевого сока и,#C9E265,FALSE
1,Tropical Punch,Tangiers,"Классический красный тропический пунш, сладко-кислый",#FFC107,FALSE
1,Mixed Fruit #6,Tangiers,Тропические фрукты с «секретной» нижней нотой,#FFC107,FALSE
1,Vanilla,Tangiers,"Классическая сливочная ваниль, мягкая и сладкая",#6A1B9A,FALSE
1,Cucumber Lavender,Tangiers,"Огурец с лавандой, свежий травяно-цветочный микс",#9575CD,FALSE
1,Pear,Tangiers,"Пряная сладкая груша, немного специй",#C9E265,FALSE
1,Peach Cobbler,Tangiers,Персиковый пирог: запечённый персик и тёплая выпечка,#FFCC80,FALSE
1,Raspberry,Tangiers,Мягкая малина без сильной кислоты,#E53935,FALSE
1,Green Apple Tea,Tangiers,"Зелёное яблоко на чайной базе, не приторно",#8BC34A,FALSE
1,Mime,Tangiers,"Лайм + мята в балансе, цитрусово-мятный микс",#C7F000,FALSE
1,Apricot,Tangiers,"Спелый абрикос, фруктовый, без специй",#FFB300,FALSE
1,Tasty Peach,Tangiers,"Сбалансированный персик, смесь сладкого и полусладкого",#FFCC80,FALSE
1,Sevilla Orange,Tangiers,Сильный апельсин с лёгкой цветочной нотой,#FFA500,FALSE
1,Welsh Cream,Tangiers,"Сливочный ликёр: сливки, ваниль и карамель",#6A1B9A,FALSE
1,Blackberry,Tangiers,"Кисло-сладкая ежевика, чуть терпкая",#4A235A,FALSE
1,Steve's Mix,Tangiers,"Лаванда, ваниль и немного лайма; мягкий цветочно-десертный микс",#9575CD,FALSE
1,Indian Summer,Tangiers,Сложный коктейль из цветочных и сладких фруктовых нот,#8BC34A,FALSE
1,Strawberry-Kiwi,Tangiers,"Клубника и киви, сладко-кислый зелёно-ягодный микс",#FF4F79,FALSE
1,Pumpkin,Tangiers,Осенний тыквенный десерт с тёплыми специями,#8BC34A,FALSE
1,Jamaica,Tangiers,"Гибискусный напиток, травяно-ягодный профиль",#C2185B,FALSE
1,Blue Gumball 2.0,Tangiers,Синяя фруктовая жвачка как из автоматов детства,#8BC34A,FALSE
1,Guajava Kiss,Tangiers,Сладкая гуава с цитрусом и специями,#43A047,FALSE
1,Mexican Mocha,Tangiers,"Кофе с корицей, шоколадом и лёгким перцем",#5D4037,FALSE
1,Guajava,Tangiers,"Чистая сладкая гуава, густой тропический вкус",#43A047,FALSE
1,Passionfruit,Tangiers,"Маракуйя: полусладкий, очень ароматный тропический фрукт",#FF9800,FALSE
1,Kashmir Guajava,Tangiers,"Гуава с кашмирскими специями, пряно-тропический вкус",#43A047,FALSE
1,Red Tea,Tangiers,"Неподслащённый красный чай, мягкая терпкость",#8D6E63,FALSE
1,Kashmir,Tangiers,"Микс специй и мощных цветочных нот, фирменный «кашир»",#8BC34A,FALSE
1,Old School Watermelon,Tangiers,"Арбузная конфета, очень сладкий «олдскульный» арбуз",#66BB6A,FALSE
1,Lemon-Lime,Tangiers,"Лимон и лайм, классический цитрусовый спрайтовый микс",#FFE066,FALSE
1,Kashmir Black,Tangiers,"Кашмир + тёмная ежевика, пряно-ягодный профиль",#4A235A,FALSE
1,Apricot Spring Blend,Tangiers,"Освежающий абрикосовый бленд, лёгкий весенний фрукт",#FFB300,FALSE
1,Tropical Revenge!,Tangiers,Тропический пунш с добавлением грейпфрута,#FF6F61,FALSE
1,Hotchata,Tangiers,"Хорчата: корица, сливки и молочный десертный профиль",#8D6E63,FALSE
1,Clove,Tangiers,"Чистая гвоздика, насыщенный пряный вкус",#6D4C41,FALSE
1,Summer Solstice Celebration,Tangiers,"Гуава, арбуз и микс фруктов, летний фруктовый салат",#43A047,FALSE
1,Sour,Tangiers,Универсальный кислый бустер с тёмным табачным оттенком,#8BC34A,FALSE
1,Brambleberry,Tangiers,"Красные ягоды и ежевика, слегка кисловатый микс",#C2185B,FALSE
1,Boysenberry,Tangiers,"Бойзенова ягода: что-то между малиной, ежевикой и ежемалиной",#C2185B,FALSE
1,Spearmint,Tangiers,"Сладкая мята-spearmint, как свежая жвачка",#4DD0E1,FALSE
1,Tuscan Cantaloupe,Tangiers,"Сладкая канталупа, мягкая дыня без травки",#DCE775,FALSE
1,Kiwi,Tangiers,"Натуральное киви, сладость с небольшой цитрусовой кислинкой",#66BB6A,FALSE
1,Cherry Limeade,Tangiers,Сладкая вишня + лаймовый лимонад,#8B1E3F,FALSE
1,Chocolate Iced Cream,Tangiers,"Шоколадное мороженое/крем, десертный шоколад",#4E342E,FALSE
1,Nectarine,Tangiers,Нектарин: сладкий фрукт с лёгкой цветочной кислинкой,#8BC34A,FALSE
1,Peach Iced Tea,Tangiers,Несладкий белый персик с чайной нотой,#FFCC80,FALSE
1,Lemon,Tangiers,"Натуральный лимон, скорее тёмный/натуральный, чем конфетный",#FFE066,FALSE
1,Mimon,Tangiers,"Лимон с мятой, что-то вроде лимонного мохито",#FFE066,FALSE
1,Maraschino Cherry,Tangiers,Очень сладкая марципановая коктейльная вишня,#8B1E3F,FALSE
1,Grapefruit,Tangiers,Грейпфрут средней кислоты с лёгкой горечью,#FF6F61,FALSE
1,Cane Mint,Tangiers,Легендарная мята: мощный пеперминт с сильным холодком,#4DD0E1,FALSE
1,Chocolate Mint,Tangiers,"Классика шоколад + мята, как десерт/морожёное",#4E342E,FALSE
1,Static Starlight,Tangiers,Тёмный виноград с мягкой цветочной сладостью,#7E57C2,FALSE
1,It's Like That Other Breakfast Cereal,Tangiers,"Другие сладкие хлопья «про кролика», фруктово-сахарные",#8BC34A,FALSE
1,Panic Punch,Tangiers,"Микс арбуза и лайма, тропический «пунш»",#66BB6A,FALSE
1,Little Purple Stuff,Tangiers,Сладкая конфетная чёрная виноградная «леденцовая» смесь,#7E57C2,FALSE
1,Foreplay On The Peach,Tangiers,"Очень сладкий сочный персик, без специй",#FFCC80,FALSE
1,Pinepas,Tangiers,"Ананас + маракуйя, яркий тропический дуэт",#FFD54F,FALSE
1,"""Now With Melon""",Tangiers,"Популярный микс дынь/арбузов, мягкий сладкий мелон",#DCE775,FALSE
1,Hacitragus,Tangiers,"Кислый цитрусовый микс, яркий и терпкий",#FFD166,FALSE
1,Rangoon Sunrise,Tangiers,"Кисло-сладкий цитрусово-ягодный микс: клюква, малина, лайм",#C2185B,FALSE
1,French Jelly,Tangiers,"Экзотический микс «желейных» фруктов, мягко сладкий",#FFC107,FALSE
1,Ololiuqui,Tangiers,"Рутбир / корневое пиво, как бочковые конфеты",#8BC34A,FALSE
1,Aussie Juice,Tangiers,"Клубника и киви, сладко-кислый «австралийский сок» с лёгкой ванилью",#FF4F79,FALSE
1,Experimint,Tangiers,"Очень сильный spear­mint-холодок, экстремальная мятка для миксов",#4DD0E1,FALSE
1,Mandarin Orange,Tangiers,"Мандариновый апельсин, альтернатива Orange Soda без газировки",#FFA726,FALSE
1,Forbidden Fruit,Tangiers,"Необычный фруктовый микс, напоминает сладкую сочную мякоть яблока",#8BC34A,FALSE
1,Pikina Sun,Tangiers,"Тропик: ананас + киви (иногда с кокосом/арбузом), яркий сладко-кислый микс",#FFD54F,FALSE
1,Dark Cherry,Tangiers,"Тёмная вишня, ассоциация с вишнёвой «доктор-колой»",#8B1E3F,FALSE
1,Papaya Sorbet,Tangiers,Сладкий десерт-сорбет из папайи,#FFB74D,FALSE
1,Kosmik,Tangiers,"Кремовый микс аниса/лакрицы и яблока, что-то вроде дабл-эпл",#8BC34A,FALSE
1,Refreshing Melon Berry,Tangiers,"Сочный микс сладкой дыни и ягод, очень освежающий",#DCE775,FALSE
1,Chocolate Cherry,Tangiers,Десерт шоколад + вишня: тёмный шоколад и сладкая ягода,#4E342E,FALSE
1,1888 Rom Brugal,Satyr,"Ром «Brugal 1888» – тёмный алкогольный табачный профиль с нотами дуба, ванили и карамели",#F5E6CC,FALSE
1,1915,Satyr,"Цветы франжипани со специями, мягкий цветочный вкус с тёплой пряностью",#8BC34A,FALSE
1,Acai,Satyr,Ягоды асаи – сладко-кислый лесной микс с лёгкой терпкостью,#C2185B,FALSE
1,Aladdin,Satyr,"Восточные сладости: цветочно-шоколадный десерт, густой и сладкий",#4E342E,FALSE
1,Ana-nas,Satyr,Натуральный ананасовый сок без конфетной химозы,#FFD54F,FALSE
1,Angel Tits,Satyr,Десертная вишня – сладкая вишня в сиропе с лёгкой кислинкой,#8B1E3F,FALSE
1,Anton-ovka,Satyr,Классическое двойное яблоко с лёгким алкогольным оттенком самбуки,#8BC34A,FALSE
1,Apelmizo,Satyr,"Сочный апельсин, яркий цитрусовый фреш",#FFA500,FALSE
1,Apple Paradise (Райское яблоко),Satyr,Сладкое красное яблоко с лёгкой пряностью,#8BC34A,FALSE
1,Atacama,Satyr,"Кактус: травянистый, чуть сладко-кислый экзотический вкус",#8BC34A,FALSE
1,Atomic Juice,Satyr,Фейхоа – яркий мармеладный фейхоа с терпкой кислинкой и тропическими нотами,#4CAF50,FALSE
1,Babushka,Satyr,"Цитрусовые леденцы с личи – апельсин, лимон, личи и карамель",#F8BBD0,FALSE
1,Bacon,Satyr,Жареный бекон: жирный копчёный мясной вкус,#8BC34A,FALSE
1,Bahia Brazil,Satyr,"Сигарный табак из провинции Байя: торфяной, мёд, кисловатые цитрусы, плотная дымность",#6B4F2A,FALSE
1,Balalaika (Балалайка),Satyr,"Итальянский табачный безароматический бленд: летний луг, медовые травы",#8BC34A,FALSE
1,Banana,Satyr,"Спелый банан, густой сливочно-фруктовый профиль",#FFE082,FALSE
1,Barberry,Satyr,Яркий барбарис – кисло-сладкая карамель,#C62828,FALSE
1,Barberry Dokha,Satyr,Табачный бленд с докхой и барбарисом: сухой табак и кислая ягода,#C62828,FALSE
1,Basis Moscow,Satyr,"Бленд никарагуанских табаков: тёплая хлебная корка, сухие травы, мягкая табачность",#6B4F2A,FALSE
1,Blackberry,Satyr,Ежевика: сладкая ягода с мускусно-травяным фоном и лёгкой кислинкой,#4A235A,FALSE
1,Black Currant,Satyr,"Классическая насыщенная чёрная смородина, сладко-кислая",#2E1A47,FALSE
1,Black Dokha,Satyr,"Очень крепкий табачный бленд с докхой: сухой, пряно-травянистый",#8BC34A,FALSE
1,Black Ice,Satyr,"Яркий эвкалиптовый ментол, мощный холод без фруктовой базы",#26A69A,FALSE
1,Black Jack,Satyr,"Вирджиния + Burley, ферментированные в бурбоне: черешня, мелисса, лёгкий огурец",#8BC34A,FALSE
1,Black Special,Satyr,"Вымоченная в спирте вирджиния: от сухофруктов к орехам и цветам, мягкий табачный лист",#8BC34A,FALSE
1,Black Virginia Gold,Satyr,"Плотный тёмный табак Virginia Gold: сладко-табачный, слегка древесный",#6B4F2A,FALSE
1,Blood,Satyr,Гранат – сочная сладко-кислая сердцевина и вяжущая кожура,#C62828,FALSE
1,Blue Cheese,Satyr,"Сырный соус «блю чиз»: сливочный сыр, лёгкая молочная сладость и пикантность",#6A1B9A,FALSE
1,Blueberry Nights,Satyr,"Черничный йогурт: черника, сливки и творожная нотка",#FFF3E0,FALSE
1,Blue Sirius,Satyr,Освежающая черника с лёгким холодком,#3F51B5,FALSE
1,Bom-Byao,Satyr,"Виноградная газировка по-корейски, сладкий газированный чёрный виноград",#7E57C2,FALSE
1,Brownie,Satyr,Шоколадный брауни: густой какао-десерт с нотками выпечки и карамели,#4E342E,FALSE
1,Burley Cointreau,Satyr,"Burley, вымоченный в апельсиновом ликёре Cointreau: табак + цитрусовый ликёр",#FFA500,FALSE
1,Burley Cognac,Satyr,Чистый Burley с коньяком: тёплые дубовые и алкогольные оттенки,#8BC34A,FALSE
1,California Cola,Satyr,Сладкая кола с карамелью и лёгкой лимонной кислинкой,#3E2723,FALSE
1,Charmer,Satyr,Лаванда с черникой – цветочно-ягодный мягкий микс,#9575CD,FALSE
1,Cherry,Satyr,"Сочная вишня, баланс сладости и кислоты",#8B1E3F,FALSE
1,Cherry Coca,Satyr,"Вишнёвая кола, газированная вишня с карамельной колой",#8B1E3F,FALSE
1,Chika,Satyr,"Спелая гуава, сладкий тропический сок",#43A047,FALSE
1,Clockwork Orange,Satyr,Заводной апельсин – яркий апельсиновый фреш с горчинкой цедры,#FFA500,FALSE
1,Cornhoolio,Satyr,Сладкая сливочная кукуруза,#6A1B9A,FALSE
1,Cranberry / North Berry,Satyr,"Северная клюква: яркая кисло-сладкая, как морс",#B71C1C,FALSE
1,Cubita Colombia (№2),Satyr,"Копчёный, пряный, слегка кисловатый табачный вкус с кофейными нотами",#5D4037,FALSE
1,Cubano Ligero Viso (№3),Satyr,Сладкий алкогольный табачный вкус в кубинском стиле,#8BC34A,FALSE
1,Cubus Rubus,Satyr,Лесная малина – яркая сладко-кислая ягода,#E53935,FALSE
1,Dedushka,Satyr,"Лесная земляника, сочная и сладкая",#8BC34A,FALSE
1,Dubek Jagermeister,Satyr,Вкус Jägermeister – травяной ликёр на табачной базе,#8BC34A,FALSE
1,Dushess,Satyr,"Напиток «Дюшес», сладкая грушёвая газировка",#C9E265,FALSE
1,Elki (Ёлки),Satyr,"Хвойный микс: свежая еловая хвоя, смола, лёгкая сладость",#8BC34A,FALSE
1,Energy,Satyr,Энергетик – цитрусово-ягодный энергетический напиток,#C2185B,FALSE
1,Excalibur,Satyr,"Burley с ореховыми и травяными нотами, тёплый сигарный профиль",#6B4F2A,FALSE
1,FiJi,Satyr,"Папайя, маракуйя и мангостин – сочный тропический «компот»",#FFB74D,FALSE
1,Flesh,Satyr,"Цедра грейпфрута: резкий, терпкий, горько-кислый цитрус",#FF6F61,FALSE
1,Frozen Raspberry,Satyr,Ледяная малина: сладкая ягода плюс мощный холодок,#E53935,FALSE
1,Georgia Grapes,Satyr,"Сладкий виноград в грузинском стиле, чуть мускатный",#7E57C2,FALSE
1,Go! Go!,Satyr,"Малина + ананас, яркий сладко-кислый фруктовый коктейль",#E53935,FALSE
1,Good Lemon,Satyr,"Очень яркий кислый лимон, освежающий цитрус",#FFE066,FALSE
1,Granola,Satyr,"«Завтрак»: овсяная гранола с орехами, мёдом и лёгким кокосом",#FFCA28,FALSE
1,Green Joy,Satyr,Гуанабана и карамбола – необычный тропический экзотический микс,#FFC107,FALSE
1,Green Tea / Greentea,Satyr,"Насыщённый зелёный чай, чуть терпкий, со временем даёт лёгкую сладость",#8D6E63,FALSE
1,Griffinberry,Satyr,Шелковица – насыщенная сладкая ягода с лёгкой кислинкой,#C2185B,FALSE
1,Grinder,Satyr,"Сигарный табак с характером виски Lagavulin: дымный, торфяной, копчёный",#6B4F2A,FALSE
1,Guns’n’Waffles,Satyr,"Бельгийские вафли со сливками/сгущёнкой, мягкий молочный десерт",#E6C89C,FALSE
1,Hamster Holiday,Satyr,"Арбузная жвачка, сладкий арбуз с жевательной базой",#66BB6A,FALSE
1,Horizon / Горизонт,Satyr,"Безаромка: индийский Burley + Dubec + копчёная доха, мёд, слива, мясо, кориандр, розмарин",#FFCA28,FALSE
1,Ice Cherry,Satyr,"Ледяная вишня, вишнёвый сок с ментоловым холодком",#8B1E3F,FALSE
1,Ice Grape,Satyr,Сладкий виноград с сильным холодком,#7E57C2,FALSE
1,Ice Lemon,Satyr,"Лимон с ментолом, свежий и очень бодрящий",#FFE066,FALSE
1,Ice Tea,Satyr,"Холодный зелёный чай: деликатно сладкий, освежающий, с терпким послевкусием",#8D6E63,FALSE
1,Ice Watermelon,Satyr,"Сладкая арбузная мякоть, усиленная прохладой",#66BB6A,FALSE
1,Iroquois,Satyr,Жёлтый киви – мягкая сладость и лёгкая кислинка,#66BB6A,FALSE
1,Isabel,Satyr,"Свежий базилик (чаще фиолетовый): травянистый, с горчинкой и кислинкой, отлично для гастроблендов",#2E7D32,FALSE
1,Jah Grapefruit,Satyr,"Яркий розовый грейпфрут – кисло-горький, сочный",#FF6F61,FALSE
1,Java,Satyr,Экзотический фруктовый микс (ракум): сладко-кислые тропические фрукты,#FFC107,FALSE
1,Jungle,Satyr,"Безаромка: плотный табачный бленд, лёгкая природная сладость листа",#8BC34A,FALSE
1,Kaizen,Satyr,"Олдскульный зелёный чай с табачным блендом: лёгкая кислинка, сладко-пряный чайный букет",#8D6E63,FALSE
1,Kentucky,Satyr,"Копчёный Kentucky: карамельная сладость, жареный орех, дымное табачное послевкусие",#C68E17,FALSE
1,Kis-Kis,Satyr,Солёная карамель: сливочная сладость + лёгкая соль,#C68E17,FALSE
1,Kvas,Satyr,"Квас – хлебный, слегка сладко-кислый напиток",#8BC34A,FALSE
1,Lambo,Satyr,"Кожаный салон, кора итальянской сосны и фундук – сложный кожано-древесно-ореховый профиль",#8BC34A,FALSE
1,Lastochka,Satyr,"Сирень и лесные ягоды, мягкий цветочно-ягодный букет",#C2185B,FALSE
1,Lime,Satyr,Классический лайм – яркая кислота и горчинка цедры,#C7F000,FALSE
1,Lotus,Satyr,"Цветы лотоса, мягкий цветочный чайный аромат",#8D6E63,FALSE
1,Margarita,Satyr,"Коктейль «Маргарита»: цитрусы, лёгкая текильная алкогольность",#FFD166,FALSE
1,Melon Marrakesh,Satyr,Дыня с лёгкой восточной пряностью,#DCE775,FALSE
1,Melon Sun,Satyr,Классическая сладкая дыня,#DCE775,FALSE
1,Milfa,Satyr,"Спелый манго, очень сочный и сладкий",#FFC107,FALSE
1,Mint (Мята),Satyr,Классическая мята средней крепости холода,#4DD0E1,FALSE
1,Moon Peach,Satyr,"Персик с цветочными нотами, мягкий и сливочный",#FFCC80,FALSE
1,More,Satyr,Доминиканские сигарные листы – богатый сигарный табачный вкус,#6B4F2A,FALSE
1,Mr. Grey,Satyr,Чёрный чай с бергамотом (Эрл Грей): бархатный чайный фон и пряное цитрусовое послевкусие,#8D6E63,FALSE
1,Neft (Нефть),Satyr,"Безаромка Virginia + Dubec, запечённые с травяным сиропом: глубокий дымно-смолистый табак. ",#6B4F2A,FALSE
1,New York,Satyr,"Красное яблоко, сочное и сладкое",#8BC34A,FALSE
1,Nicaragua Ligero (№1),Satyr,"Свежий, цитрусовый табачный вкус никарагуанского табака",#6B4F2A,FALSE
1,Orange Sun,Satyr,Сладкий солнечный апельсин,#FFA500,FALSE
1,Pablo,Satyr,"Кокосовый фреш: сладкая кокосовая мякоть, сливочный профиль",#6A1B9A,FALSE
1,Peach,Satyr,"Спелый персик, бархатистый, сладкий",#FFCC80,FALSE
1,Pink Wine,Satyr,"Розовое вино: малиновое варенье в воде, лёгкая фруктовая кислинка и цветочные ноты",#E53935,FALSE
1,Pistachio Hunter,Satyr,"Сливочный фисташковый крем, ореховый десерт (иногда с лёгким льдом)",#6A1B9A,FALSE
1,Pixie,Satyr,Черёмуха и жасмин – плотный цветочно-ягодный вкус,#C2185B,FALSE
1,Pooh,Satyr,Луговой мёд – тёплый цветочный мёд без приторности,#FFCA28,FALSE
1,Prickly Apple,Satyr,Яблоко и кактус – сочное зелёное яблоко с травянистой кислинкой,#8BC34A,FALSE
1,Pussy Fruit,Satyr,"Драконий фрукт (питайя): сладкий тропический плод между грушей и киви, с цветочным послевкусием",#C9E265,FALSE
1,Qirim Chacha,Satyr,"Табак, обработанный виноградной чачей: виноградный алкогольный табачный профиль",#6B4F2A,FALSE
1,Queen Anne’s Revenge,Satyr,"Табачный лист с нотами орехов, специй и шоколада",#4E342E,FALSE
1,Queen of Persia,Satyr,"Нежный сочный персик, мягкий, сладкий, как персиковый нектар",#FFCC80,FALSE
1,Raspberry,Satyr,"Насыщенная малина, сладко-кислая",#E53935,FALSE
1,Red Hood,Satyr,Клубника со сливками: сладкая кремовая ягода,#FF4F79,FALSE
1,S.M.E.N.A.,Satyr,"Коктейль «Палома»: сладость, цитрусовая горчинка и кислинка на основе текилы",#FFD166,FALSE
1,Saturn,Satyr,"Итальянский Burley: древесные оттенки, ореховая горчинка и чёрнослив",#8BC34A,FALSE
1,Sea (Море²),Satyr,Сигарный табачный бленд с «морским» характером и глубокой табачной базой,#6B4F2A,FALSE
1,Spice Cake,Satyr,"Пряный пирог: корица, специи и мягкий кекс",#E0B589,FALSE
1,Suzdal,Satyr,Безароматка: тёплая хлебная корка и сухие травы,#8BC34A,FALSE
1,Tangerine,Satyr,"Мандарин – сладкий, яркий, новогодний цитрус",#FFA726,FALSE
1,Tochka G,Satyr,Клубничный Malibu – клубника со сливками и лёгким кокосовым ликёром,#FF4F79,FALSE
1,Turbo,Satyr,Жвачка: сладкий жевательный микс с лёгкой мятой,#4DD0E1,FALSE
1,Tyanka,Satyr,"Зелёный манго – недозрелый, плотный, кисло-сладкий",#FFC107,FALSE
1,White,Satyr,"Безаромка с лёгкими натуральными нотами дыни, молока и груши",#DCE775,FALSE
1,Witch,Satyr,Бузина – кисло-сладкая ягода с цветочным акцентом,#C2185B,FALSE
1,Worms,Satyr,Мармеладные червячки – яркий микс фруктового мармелада,#8BC34A,FALSE
1,Жар-Птица,Satyr,«Ирийские леденцы» – яркие фруктовые конфеты с лёгкой кислинкой,#8BC34A,FALSE
1,Кощей,Satyr,«Старицкая земляника» – плотный деревенский земляничный вкус,#8BC34A,FALSE
1,Нежность,Satyr,Лёгкий сигарный профиль с мягкими цветочными и сливочно-ванильными нюансами,#6B4F2A,FALSE
1,Бесприданница,Satyr,"Европейские Burley: осиновая кора, сухая листва, сено и тонкий морской шлейф",#8BC34A,FALSE
1,Балалайка (из новых),Satyr,"Итальянский бленд, купажированный с любовью: летний луг и медовые травы (тёмная безаромка)",#8BC34A,FALSE
1,Гранат Виноград (WHITE),NАШ,Сладкий гранат с сочным красным виноградом,#C62828,FALSE
1,Кашмир Гуава (WHITE),NАШ,Тропическая гуава с пряно-парфюмерной «кашмирной» нотой,#43A047,FALSE
1,Киви Сельдерей (WHITE),NАШ,Кисло-свежее киви с зелёным оттенком сельдерея,#66BB6A,FALSE
1,Вишневый сок,NАШ,Сладкий насыщенный вишнёвый сок,#8B1E3F,FALSE
1,Черника Йогурт,NАШ,"Черничный йогурт, ягоды в сливочной базе",#FFF3E0,FALSE
1,Лавандовый тоник,NАШ,"Лаванда, лёгкая горчинка тоника и цитрус",#9575CD,FALSE
1,Зеленое яблоко,NАШ,Кисло-сладкое зелёное яблоко,#8BC34A,FALSE
1,Дыня Йогурт,NАШ,Сладкая дыня в мягком йогурте,#DCE775,FALSE
1,Лимончелло,NАШ,"Сладкий лимонный ликёр, цитрус с лёгкой алкогольной нотой",#FFE066,FALSE
1,Клубника Огурец,NАШ,Сладкая клубника с прохладным огурцом,#FF4F79,FALSE
1,Гаспачо,NАШ,"Томатный овощной суп: томат, огурец, специи",#8BC34A,FALSE
1,Кактус Помело,NАШ,Зелёный кактус с горько-цитрусовым помело,#8BC34A,FALSE
1,Манго Киви,NАШ,Сладкий манго и кисловатое киви,#FFC107,FALSE
1,Кокос,NАШ,"Сливочный кокос, напоминает кокосовое молоко",#6A1B9A,FALSE
1,Кислая Малина,NАШ,Яркая кислая малиновая ягода,#E53935,FALSE
1,"Sub-Zero (Лед, холодок)",NАШ,Мощный мятно-ледяной холодок без фрукта,#4DD0E1,FALSE
1,Ананас Фейхоа,NАШ,Сладкий ананас и ароматная фейхоа,#FFD54F,FALSE
1,Смородина Чабрец,NАШ,Чёрная смородина с травяным чабрецом,#2E1A47,FALSE
1,Чернослив Кедр,NАШ,Сладкий чернослив и древесные кедровые ноты,#8BC34A,FALSE
1,Сахарная Клюква,NАШ,Сладкая клюква в сахарной глазури,#B71C1C,FALSE
1,Чупа Чупс,NАШ,"Конфетный микс, сливочно-фруктовый леденец",#6A1B9A,FALSE
1,Карамель Цитрус,NАШ,Сладкая карамель с ярким цитрусовым акцентом,#C68E17,FALSE
1,Алоэ Клубника,NАШ,Травянистое алоэ с сладкой клубникой,#FF4F79,FALSE
